SECCION,GANADOR,CODIGO_ESTADO,MUN_IFE,MUN_INEGI,TOTAL,HOMBRES,MUJERES,HIJOS,ENTIDAD_NAC,ENTIDAD_INM,ENTIDAD_MIG,LIMITACION,ANALFABETISMO,EDUCACION_AV,PEA,NO_SERV_SALUD,MATRIMONIOS,HOGARES,HOGARES_JEFA,HOGARES_POB,AUTO
1375,CPAN,5,35,35,953,46.2749213,53.7250787,2.12,82.47639035,96.6442953,2.572706935,5.5613851,1.419354839,53.84615385,43.86149003,29.80062959,39.72939729,284,42.25352113,321.8309859,47.88732394
1376,CPAN,5,35,35,1061,47.8793591,52.1206409,2.01,72.95004713,92.60385005,3.647416413,4.901036758,0.348837209,67.48466258,44.58058435,22.05466541,43.4298441,323,34.05572755,313.622291,69.96904025
1377,CPAN,5,35,35,1003,44.76570289,55.23429711,2.01,78.16550349,96.17428268,2.763018066,6.879361914,0.485436893,62.1761658,43.17048853,25.22432702,44.67592593,319,38.55799373,309.7178683,60.5015674
1378,CPAN,5,35,35,981,45.25993884,54.74006116,2,80.63200815,96.85466377,2.169197397,7.033639144,0.878293601,61.83510638,44.75025484,27.01325178,43.47826087,310,38.70967742,313.5483871,56.12903226
1379,CPAN,5,35,35,633,43.75987362,56.24012638,1.96,72.98578199,97.35449735,2.116402116,4.897314376,0.788954635,70.92783505,39.65244866,18.16745656,46.46271511,198,38.38383838,299.4949495,76.76767677
1380,CPAN,5,35,35,1147,45.4228422,54.5771578,2.16,71.92676548,98.10964083,1.323251418,2.266782912,0.630252101,76.83060109,44.98692241,18.04707934,45.97585513,345,34.49275362,319.4202899,83.1884058
1381,CPAN,5,35,35,991,43.69323915,56.30676085,2.22,67.20484359,96.17682198,3.106332139,4.339051463,0.522193211,66.62049861,41.17053481,18.56710394,45.38558786,264,36.74242424,332.1969697,76.89393939
1382,CPAN,5,35,35,5483,48.34944374,51.65055626,1.93,78.40598213,94.75655431,4.080425784,2.462155754,1.306240929,68.18663839,44.04523071,21.02863396,50.59751973,1447,26.46855563,376.4340014,73.66966137
1383,CPRI,5,35,35,2651,50.01886081,49.98113919,2.33,77.02753678,96.41666667,2.333333333,4.677480196,2.947368421,35.2838934,45.303659,32.289702,54.42670537,691,23.15484805,382.3444284,43.99421129
1384,CPAN,5,35,35,2617,48.87275506,51.12724494,1.83,78.25754681,95.70833333,3.708333333,3.133358808,0.4,69.41241076,47.34428735,20.02292702,51.63857678,705,24.11347518,365.6737589,66.38297872
1385,CPAN,5,35,35,848,47.16981132,52.83018868,1.84,73.82075472,95.37869063,3.851091142,3.419811321,0.465116279,72.8956229,43.98584906,24.1745283,48.21173104,235,26.80851064,349.3617021,68.08510638
1386,CPAN,5,35,35,1495,49.09698997,50.90301003,1.78,80.86956522,96.47735442,2.875629044,4.080267559,0.697471665,65.42239686,41.60535117,23.7458194,50,390,21.79487179,382.5641026,65.64102564
1387,CPRI,5,35,35,1481,49.15597569,50.84402431,2.56,77.17758271,94.57013575,3.393665158,7.089804186,4.19047619,29.69387755,44.42943957,37.33963538,57.10479574,385,27.27272727,383.8961039,36.88311688
1388,CPAN,5,35,35,3808,48.05672269,51.94327731,1.73,73.84453782,94.31531784,4.508541025,2.31092437,0.495540139,84.06889128,43.75,18.48739496,48.30692762,1063,25.87017874,351.0818438,87.77046096
1389,CPAN,5,35,35,800,47.375,52.625,1.9,78.25,96.63526245,2.69179004,3.375,1.246105919,76.69902913,46.125,21.5,47.76785714,226,31.4159292,347.3451327,71.68141593
1390,CPAN,5,35,35,940,47.44680851,52.55319149,2.21,78.40425532,95.79545455,3.977272727,6.063829787,0.263852243,72.76536313,44.57446809,13.19148936,46.29861982,273,33.6996337,344.3223443,62.27106227
1391,CPAN,5,35,35,1564,48.59335038,51.40664962,1.86,69.69309463,96.50721336,2.201974184,1.726342711,0.086281277,92.8702011,40.79283887,12.08439898,50.98684211,399,19.29824561,344.6115288,95.23809524
1392,CPAN,5,35,35,1315,48.82129278,51.17870722,1.73,67.90874525,94.74562135,4.503753128,3.117870722,0.186046512,88,47.60456274,16.121673,49.28825623,379,21.37203166,328.7598945,94.72295515
1393,CPAN,5,35,35,1526,46.92005242,53.07994758,2.09,68.47968545,93.32386364,5.255681818,4.718217562,0.158856235,86.57214345,46.06815203,9.043250328,50.37993921,467,26.124197,311.3490364,94.00428266
1394,CPAN,5,35,35,377,40.58355438,59.41644562,2.1,79.57559682,95.54317549,2.228412256,9.018567639,0.323624595,55.03355705,38.99204244,25.72944297,42.28395062,126,49.20634921,289.6825397,66.66666667
1395,CPAN,5,35,35,1751,46.37350086,53.62649914,2.38,74.41462022,93.70030581,3.73088685,6.167904055,0.953678474,66.81003584,45.68817818,22.21587664,47.60655738,528,34.46969697,326.3257576,73.10606061
1396,CPRI,5,35,35,176,46.02272727,53.97727273,2.31,78.97727273,99.39393939,0.606060606,6.25,2.877697842,34.10852713,38.63636364,25.56818182,49.65986395,53,32.0754717,332.0754717,35.8490566
1397,CPAN,5,35,35,832,45.91346154,54.08653846,2.71,84.25480769,97.97468354,1.012658228,8.173076923,1.949025487,42.6984127,40.14423077,31.97115385,42.67782427,235,41.70212766,354.0425532,42.55319149
1398,CPAN,5,35,35,1290,46.35658915,53.64341085,2.34,79.45736434,96.49837134,2.850162866,10.69767442,0.830258303,61.88118812,43.33333333,23.87596899,42.31448763,391,38.10741688,328.3887468,63.1713555
1399,CPAN,5,35,35,831,46.08904934,53.91095066,2.09,73.4055355,96.8503937,2.887139108,6.738868833,0.288600289,78.24773414,42.59927798,18.53188929,47.63888889,249,33.33333333,315.6626506,85.9437751
1400,CPAN,5,35,35,929,45.532831,54.467169,1.93,68.99892357,94.13965087,4.738154613,3.552206674,0.410958904,87.08751793,44.77933262,18.2992465,46.34794157,272,33.45588235,307.3529412,92.64705882
1401,CPAN,5,35,35,1321,47.00984103,52.99015897,1.88,65.40499621,94.20035149,5.360281195,3.860711582,0.286532951,83.72093023,39.81831945,16.27554883,47.40740741,371,26.68463612,316.4420485,91.64420485
1402,CPAN,5,35,35,1366,47.07174231,52.92825769,1.98,63.39677892,93.96853147,4.195804196,3.294289898,0.19379845,81.51950719,42.89897511,18.15519766,49.71857411,350,27.71428571,341.4285714,81.42857143
1403,CPAN,5,35,35,1744,48.39449541,51.60550459,1.74,65.02293578,95.4203691,3.212576897,1.720183486,0.312744332,90.37974684,41.45642202,11.18119266,52.99334812,406,16.74876847,371.9211823,96.79802956
1404,CPAN,5,35,35,1205,47.21991701,52.78008299,1.85,73.36099585,94.40497336,5.239786856,2.821576763,0.306748466,82.44274809,48.7966805,22.82157676,48.52652259,356,32.02247191,335.1123596,80.8988764
1405,CPAN,5,35,35,1491,47.88732394,52.11267606,1.55,71.49564051,92.88281812,4.816678648,1.207243461,0.166805671,89.8289829,46.34473508,21.19382964,48.66979656,418,25.35885167,347.3684211,88.51674641
1406,CPAN,5,35,35,1544,47.8626943,52.1373057,1.63,70.01295337,94.78442281,4.867872045,2.07253886,0.078616352,89.27680798,49.41709845,19.94818653,49.44320713,437,24.71395881,341.6475973,94.2791762
1407,CPAN,5,35,35,2470,49.02834008,50.97165992,1.63,70.44534413,93.78238342,5.656303972,2.469635628,0.250878073,87.65633496,47.12550607,17.61133603,48.47632443,693,23.95382395,348.6291486,89.61038961
1408,CPAN,5,35,35,2201,47.11494775,52.88505225,1.62,68.96865061,95.82914573,4.020100503,2.58973194,0.233372229,87.53913588,44.43434802,17.35574739,49.00442478,594,26.5993266,351.8518519,89.39393939
1410,CPRI,5,35,35,1711,50.61367621,49.38632379,2.58,78.66744594,95.93175853,2.887139108,3.331385155,3.217391304,24.7821878,41.37931034,37.17124489,57.7916993,409,21.27139364,415.403423,44.00977995
1412,CPAN,5,35,35,2672,49.10179641,50.89820359,2.02,85.89071856,96.98347107,2.520661157,1.871257485,1.162203133,54.13943355,45.47155689,29.37874251,52.37870937,696,22.70114943,378.3045977,68.24712644
1413,CPAN,5,35,35,781,47.88732394,52.11267606,1.81,78.61715749,97.72079772,1.13960114,1.920614597,0.16025641,82.33276158,43.02176697,18.95006402,48.7654321,210,27.61904762,350.4761905,92.85714286
1414,CPAN,5,35,35,1323,48.37490552,51.62509448,1.85,85.26077098,98.6122449,0.816326531,3.552532124,0.37278658,61.83816184,46.03174603,24.26303855,48.88093107,351,27.92022792,373.5042735,72.07977208
1415,CPAN,5,35,35,1105,47.42081448,52.57918552,1.89,81.53846154,97.29468599,1.93236715,3.529411765,0.227272727,69.26770708,45.88235294,23.07692308,50.10752688,306,28.43137255,359.4771242,67.32026144
1416,CPAN,5,35,35,1096,46.71532847,53.28467153,2.18,78.19343066,95.58823529,3.039215686,3.649635036,0.453001133,69.10179641,43.52189781,22.08029197,50.48859935,307,30.61889251,353.0944625,71.66123779
1417,CPAN,5,35,35,718,48.32869081,51.67130919,1.74,72.56267409,96.51347068,3.328050713,1.949860724,0.53667263,81.73076923,43.73259053,20.33426184,50.94339623,191,20.41884817,352.3560209,86.38743455
1418,CPAN,5,35,35,1208,48.50993377,51.49006623,2.01,77.40066225,96.35879218,2.930728242,3.973509934,0,76.18534483,44.37086093,20.1986755,47.63741562,339,33.33333333,351.0324484,79.35103245
1419,CPAN,5,35,35,1634,47.18482252,52.81517748,2.14,80.41615667,96.9717362,2.557200538,4.039167687,0.981193786,70.00864304,43.08445532,22.88861689,51.38461538,451,29.93348115,353.6585366,70.95343681
1420,CPAN,5,35,35,1329,48.15650865,51.84349135,1.93,77.35139202,95.54822754,3.95713108,3.536493604,0.096432015,82.79022403,47.17832957,19.56358164,49.95408632,386,31.34715026,334.9740933,81.34715026
1421,CPAN,5,35,35,1246,47.35152488,52.64847512,2.08,80.25682183,96.03873239,2.904929577,3.130016051,0.203252033,70.21505376,47.03049759,21.74959872,49.2795389,344,33.13953488,357.8488372,75.58139535
1422,CPAN,5,35,35,865,50.52023121,49.47976879,2.25,77.57225434,95.42566709,3.176620076,3.699421965,1.754385965,63.21243523,43.69942197,25.78034682,52.35294118,229,25.76419214,371.1790393,75.98253275
1423,CPAN,5,35,35,1088,49.26470588,50.73529412,1.97,74.90808824,95.45923633,3.611971104,4.411764706,0.483675937,75.25773196,43.47426471,16.63602941,50.287687,283,24.02826855,363.2508834,79.85865724
1424,CPAN,5,35,35,844,48.69668246,51.30331754,2.09,77.25118483,97.07379135,2.162849873,4.028436019,0.598802395,58.47860539,42.41706161,20.97156398,48.01136364,222,27.47747748,372.0720721,57.20720721
1425,CPRI,5,35,35,1969,49.06043677,50.93956323,2.56,74.50482478,96.18320611,3.112155021,5.078720163,2.346041056,33.46518987,43.98171661,35.44946673,52.06043956,470,25.53191489,396.5957447,44.68085106
1426,CPRI,5,35,35,2996,49.06542056,50.93457944,2.77,78.07076101,98.6131934,1.011994003,4.072096128,3.82751938,24.6875,39.98664887,38.88518024,54.512958,728,31.45604396,406.5934066,38.73626374
1427,CPRI,5,35,35,1486,49.730821,50.269179,2.44,74.15881561,95.22317933,4.385277995,4.777927322,3,32.8125,38.49259758,29.8115747,54.67889908,337,19.58456973,420.4747774,46.58753709
1428,CPAN,5,35,35,1171,48.676345,51.323655,2.34,78.82152007,98.59418932,0.374882849,3.842869342,0.45924225,56.4894932,38.941076,22.80102477,50.59717698,300,29,374.3333333,62.33333333
1429,CPRI,5,35,35,1610,50.0621118,49.9378882,2.49,78.13664596,96.2173315,2.407152682,3.788819876,3.301476977,28.54442344,39.56521739,36.33540373,52.89389068,405,20.74074074,390.1234568,38.51851852
1430,CPRI,5,35,35,1412,49.2917847,50.7082153,2.38,79.17847025,96.6536965,2.645914397,5.169971671,1.240458015,46.69421488,42.77620397,30.02832861,49.73404255,366,26.50273224,377.5956284,54.3715847
1431,CPRI,5,35,35,1361,49.22850845,50.77149155,2.69,82.14548126,97.89644013,1.618122977,3.232916973,3.248730964,25.43290043,41.80749449,38.06024982,55.31514581,334,22.45508982,406.5868263,35.32934132
1432,CPRI,5,35,35,1220,50.40983607,49.59016393,2.68,82.13114754,97.42173112,2.11786372,6.885245902,3.351955307,33.61547763,44.83606557,31.47540984,54.34554974,311,31.51125402,389.3890675,43.40836013
1433,CPRI,5,35,35,1461,50.37645448,49.62354552,2.84,79.87679671,97.33924612,1.92165558,3.490759754,2.083333333,38.09990206,42.91581109,26.83093771,52.29741019,411,33.33333333,353.2846715,44.52554745
1434,CPAN,5,35,35,711,46.97609001,53.02390999,2.38,79.32489451,99.08952959,0.758725341,6.4697609,0.733944954,54.19103314,43.74120956,28.69198312,50.4302926,187,34.75935829,375.4010695,57.7540107
1435,CPRI,5,35,35,468,45.2991453,54.7008547,2.48,75.42735043,93.77990431,5.741626794,7.692307692,2.346041056,40.49844237,39.31623932,26.28205128,56.71232877,129,25.58139535,360.4651163,55.81395349
1436,CPRI,5,35,35,1638,50.42735043,49.57264957,2.77,80.70818071,97.71965124,1.542588867,11.17216117,2.65638389,27.43280816,39.07203907,28.20512821,52.80632411,416,28.125,391.5865385,34.13461538
1437,CPRI,5,35,35,15,60,40,2.5,100,100,0,0,0,77.77777778,20,46.66666667,50,4,50,375,50
1438,CPRI,5,35,35,838,48.68735084,51.31264916,2.44,86.51551313,96.74054759,2.21642764,6.205250597,2.755267423,30.72916667,39.37947494,30.19093079,47.19271624,221,33.4841629,377.8280543,33.03167421
1439,CPRI,5,35,35,1017,49.75417896,50.24582104,2.79,84.95575221,97.94594595,0.864864865,8.456243854,3.6,25.10699001,39.72468043,33.82497542,47.55944931,265,31.32075472,383.7735849,34.71698113
1440,CPRI,5,35,35,940,47.87234043,52.12765957,2.68,79.89361702,94.73684211,4.561403509,5.957446809,2.777777778,32.60869565,40.85106383,30.42553191,47.16216216,261,35.63218391,359.0038314,40.22988506
1441,CPRI,5,35,35,610,47.70491803,52.29508197,2.59,81.63934426,97.50445633,1.426024955,12.13114754,2.35042735,36.00917431,39.3442623,31.80327869,48.99193548,166,28.91566265,367.4698795,49.39759036
1442,CPRI,5,35,35,887,48.25253664,51.74746336,2.86,82.29988726,97.43276284,1.466992665,13.0777903,2.834645669,27.58037225,36.97857948,33.93461105,49.05385735,219,30.59360731,400.913242,39.26940639
1443,CPRI,5,35,35,738,51.89701897,48.10298103,2.81,80.35230352,96.73590504,2.96735905,14.09214092,4.291044776,21.01010101,39.02439024,31.0298103,56.03448276,193,25.90673575,382.3834197,40.93264249
1444,CPRI,5,35,35,1949,49.51257055,50.48742945,2.66,81.47768086,96.0419092,3.608847497,8.517188302,3.211351755,24.73726758,40.2257568,34.32529502,52.09334248,473,28.32980973,406.3424947,39.53488372
1445,CPRI,5,35,35,3222,48.94475481,51.05524519,2.41,77.93296089,95.3700456,3.788144511,9.124767225,3.369763206,31.37060861,39.29236499,33.58162632,59.07368421,802,23.81546135,397.6309227,40.77306733
1446,CPRI,5,35,35,2406,49.91687448,50.08312552,2.53,82.25270158,96.77570093,1.822429907,6.442227764,4.032258065,19.46538725,38.9443059,33.87364921,59.01080159,609,17.73399015,395.0738916,34.31855501
1447,CPRI,5,35,35,1637,49.17532071,50.82467929,2.38,78.13072694,97.13114754,2.390710383,11.66768479,3.71024735,31.63461538,41.72266341,35.49175321,59.326212,413,18.40193705,391.283293,41.6464891
1448,CPAN,5,35,35,476,51.05042017,48.94957983,2.2,80.67226891,93.12796209,3.791469194,14.70588235,2.402402402,22.84768212,40.96638655,31.51260504,55.89041096,110,21.81818182,432.7272727,40
1449,CPRI,5,35,35,3912,49.13087935,50.86912065,2.45,77.53067485,96.90544413,1.891117479,13.599182,2.848575712,24.34890451,38.57361963,35.04601227,58.12200137,984,22.96747967,395.7317073,43.08943089
1450,CPRI,5,35,35,1773,47.32092499,52.67907501,1.96,78.84940778,96.25468165,3.058676654,10.09588268,0.546875,53.30472103,40.94754653,22.33502538,53.99568035,451,23.05986696,388.4700665,64.74501109
1451,CPRI,5,35,35,2487,48.33132288,51.66867712,2.12,81.94611982,96.45421903,2.378815081,5.870526739,1.280623608,37.66954377,42.70205066,26.33695215,54.32667691,611,26.3502455,404.091653,46.64484452
1452,CPRI,5,35,35,573,49.7382199,50.2617801,2.45,78.88307155,95.12670565,3.703703704,4.712041885,1.216545012,35.32467532,38.39441536,24.78184991,58.02752294,142,23.94366197,403.5211268,45.77464789
1453,CPRI,5,35,35,539,48.79406308,51.20593692,2,84.60111317,95.73170732,2.845528455,8.53432282,0.731707317,54.5691906,48.42300557,21.15027829,52.52293578,138,18.84057971,388.4057971,63.04347826
1454,CPAN,5,35,35,1046,47.51434034,52.48565966,2,83.55640535,96.94415174,1.896733404,4.875717017,1.513240858,44.76584022,45.69789675,17.49521989,52.73809524,259,22.00772201,402.7027027,49.03474903
1455,CPRI,5,35,35,2291,48.84329987,51.15670013,2.25,84.02444347,95.99420849,2.944015444,6.241815801,0.473653049,41.88582425,43.73635967,23.6141423,55.08615898,559,23.79248658,409.8389982,48.47942755
1456,CPRI,5,35,35,8078,50.11141372,49.88858628,2.2,82.50804655,96.27688913,2.854384997,8.269373607,2.011598405,34.03437816,39.36617975,29.41322109,57.14522546,2002,20.52947053,402.4975025,45.5044955
1457,CPRI,5,35,35,332,49.39759036,50.60240964,2.71,84.63855422,97.95918367,0,9.939759036,1.754385965,15.78947368,38.85542169,40.36144578,56.4516129,86,29.06976744,386.0465116,15.11627907
1458,CPRI,5,35,35,1394,49.3543759,50.6456241,2.79,83.78766141,96.71875,2.109375,7.317073171,2.807357212,33.12169312,41.82209469,30.55954089,48.94977169,367,34.60490463,379.8365123,43.32425068
1459,CPRI,5,35,35,1763,49.57458877,50.42541123,2.44,85.87634714,93.91805378,5.185659411,6.069200227,3.630363036,28.1981982,34.54339195,24.22007941,62.27134146,415,18.55421687,422.6506024,45.30120482
1460,CPRI,5,35,35,1682,50.11890606,49.88109394,2.58,89.83353151,97.09187046,2.048909451,4.8156956,4.020979021,24.54976303,37.39595719,29.36979786,59.06200318,399,19.04761905,418.5463659,45.36340852
1461,CPAN,5,35,35,8009,49.41940317,50.58059683,1.89,74.59108503,86.00087222,12.69079808,2.297415408,1.477832512,63.15681022,41.64065426,22.62454738,64.590279,2123,15.73245407,364.6726331,77.15496938
1462,CPRI,5,35,35,3360,50.32738095,49.67261905,2.61,91.2797619,97.91666667,1.713709677,3.839285714,4.836542768,14.43902439,36.25,31.07142857,60.04852406,799,16.52065081,413.5168961,33.41677096
1463,CPRI,5,35,35,1582,48.79898862,51.20101138,2.62,94.18457649,98.62068966,0.137931034,6.826801517,5.068728522,28.62488307,35.39823009,25.66371681,54,384,18.75,410.4166667,51.30208333
1464,CPRI,5,35,35,2457,49.69474969,50.30525031,2.35,94.42409442,98.52084267,1.030927835,2.238502239,4.0288635,20.7748831,36.06023606,25.92592593,61.05953031,610,15.90163934,402.7868852,38.36065574
1465,CPRI,5,35,35,1862,48.22771214,51.77228786,2.59,93.71643394,97.84130688,1.341890315,6.176154672,3.6900369,20.75782537,39.09774436,34.47905478,55.18644068,464,22.4137931,398.7068966,39.65517241
1466,CPAN,5,35,35,9399,49.21800192,50.78199808,1.99,84.67922119,93.39847175,5.712138294,2.500265986,1.5229295,31.42107237,39.92977976,26.32194914,66.98998748,2473,16.82167408,374.2418116,45.77436312
1467,CPRI,5,35,35,2059,50.41282176,49.58717824,2.67,90.48081593,97.2417523,1.892915089,5.342399223,5.274115198,19.28895613,36.47401651,40.1651287,60.1532567,532,16.91729323,380.6390977,41.35338346
1468,CPRI,5,35,35,1300,48.23076923,51.76923077,2.69,81.23076923,95.44186047,2.88372093,1.692307692,5.056890013,12.5,33.53846154,36.92307692,64.35986159,311,22.18649518,395.8199357,28.29581994
1469,CPAN,5,35,35,31036,49.87433948,50.12566052,1.94,80.86415775,93.84814191,4.914437874,2.168449542,1.682539683,40.51516886,39.43484985,23.6950638,67.51145336,8141,16.11595627,366.9696597,48.87605945
1470,CPRI,5,35,35,1831,47.95193883,52.04806117,2.86,64.99180776,92.35550031,6.215040398,5.243036592,7.888040712,14.97630332,31.0759148,29.76515565,60.38461538,416,18.26923077,440.1442308,22.11538462
1471,CPRI,5,35,35,685,50.80291971,49.19708029,2.82,76.35036496,95.45454545,4.545454545,4.087591241,8.908685969,7.070707071,32.99270073,36.05839416,56.69291339,155,22.58064516,441.9354839,20
1472,CPRI,5,35,35,754,48.67374005,51.32625995,3.19,76.52519894,94.91778774,4.633781764,6.366047745,7.839388145,15.5982906,29.44297082,27.85145889,60.49382716,198,19.19191919,380.8080808,31.81818182
1473,CPRI,5,35,35,695,50.64748201,49.35251799,3,82.30215827,94.46202532,4.746835443,6.90647482,3.718199609,14.28571429,34.5323741,29.20863309,57.50915751,195,19.48717949,356.4102564,23.07692308
1474,CPRI,5,35,35,400,49.5,50.5,3.43,83.75,97.36070381,2.346041056,2.5,8.571428571,4.444444444,30,39,61.02941176,88,12.5,454.5454545,30.68181818
1475,CPRI,5,36,36,1647,49.84820886,50.15179114,2.58,93.44262295,96.72131148,2.390710383,9.593199757,3.633217993,33.89355742,37.34061931,39.58712811,61.70040486,422,18.00947867,390.2843602,43.60189573
1476,CPRI,5,36,36,1963,49.87264391,50.12735609,2.79,93.42842588,98.08988764,1.179775281,8.201732043,5.929721816,25.58139535,31.63525217,33.16352522,55.96816976,476,14.91596639,411.1344538,39.28571429
1477,CPRI,5,36,36,479,54.90605428,45.09394572,2.97,96.86847599,98.11764706,0.235294118,5.010438413,5.031446541,16.66666667,28.81002088,26.7223382,63.11239193,113,11.50442478,423.8938053,59.2920354
