ANO,ELECCION,CODIGO_ESTADO,NOMBRE_ESTADO,NOMBRE_MUNICIPIO,DISTRITO_LOCAL_INE_2016,SECCION,NOMINAL,CNR,MORENA,NULOS,PAN,PNA,PRD,PRI,PRS,PSD,PT,PUP,PVEM
2016,gob,20,oaxaca,SANTO DOMINGO NUXAA,,2187,407,0,11,2,,2,13,,1,1,40,3,
2016,gob,20,oaxaca,SANTO DOMINGO NUXAA,,2188,1150,0,131,11,,7,56,,3,4,30,64,
2016,gob,20,oaxaca,SANTO DOMINGO OZOLOTEPEC,24,2189,659,0,31,6,,5,9,,2,2,33,15,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2190,963,0,190,3,,144,36,,4,12,14,0,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2191,1170,0,261,14,,89,149,,17,11,20,1,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2192,1143,0,290,16,,157,87,,6,9,6,0,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2193,1192,0,255,8,,176,58,,9,1,16,1,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2194,561,0,46,16,,98,58,,8,0,4,0,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2195,266,0,53,4,,124,54,,0,0,6,1,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2196,137,0,43,1,,59,26,,0,1,1,0,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2197,213,0,12,1,,29,25,,1,0,2,0,
2016,gob,20,oaxaca,SANTO DOMINGO PETAPA,18,2198,582,0,35,0,,33,26,,0,2,5,0,
2016,gob,20,oaxaca,SANTO DOMINGO ROAYAGA,9,2199,613,0,45,13,,2,13,,0,4,12,0,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2200,2461,1,257,36,,5,325,,7,5,156,70,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2201,1628,0,166,41,,7,281,,7,6,103,72,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2202,1331,0,182,26,,1,238,,2,4,52,23,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2203,903,1,94,10,,1,192,,3,4,33,12,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2204,988,0,109,20,,2,181,,1,4,69,14,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2205,1526,0,176,21,,4,361,,17,7,119,42,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2206,1367,0,177,16,,3,214,,4,3,104,39,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2207,,1,283,53,,6,599,,7,16,133,35,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2208,836,0,117,20,,13,167,,4,4,46,6,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2209,1044,0,182,15,,2,204,,7,6,105,7,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2210,1785,0,224,27,,2,378,,4,9,141,30,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2211,430,0,60,8,,1,89,,2,2,19,1,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2212,887,0,137,9,,2,197,,2,2,57,1,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2213,1873,1,274,37,,6,232,,5,26,207,32,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2214,1894,0,333,21,,7,293,,7,4,163,18,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2215,2052,0,318,36,,2,329,,7,19,196,18,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2216,1471,0,276,31,,2,285,,3,13,143,5,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2217,2061,0,338,25,,7,456,,11,19,220,26,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2218,3207,0,449,70,,4,499,,12,17,425,24,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2219,3562,0,604,48,,15,496,,8,39,278,27,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2220,1468,1,272,7,,0,200,,10,5,94,10,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2221,1835,0,212,25,,2,295,,9,5,126,17,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2222,854,0,159,26,,4,153,,0,7,11,2,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2223,631,0,32,25,,3,156,,9,1,99,15,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2224,2343,0,307,46,,10,416,,12,23,139,24,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2225,433,0,28,12,,2,108,,1,1,92,2,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2226,1788,0,183,36,,2,411,,2,4,296,9,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2227,1532,1,73,41,,3,465,,1,5,194,37,
2016,gob,20,oaxaca,SANTO DOMINGO TEHUANTEPEC,18,2228,1685,0,211,32,,8,401,,8,4,264,39,
2016,gob,20,oaxaca,SANTO DOMINGO TEOJOMULCO,21,2229,1773,0,231,44,,5,121,,112,13,37,2,
2016,gob,20,oaxaca,SANTO DOMINGO TEOJOMULCO,21,2230,1230,0,4,28,,7,160,,66,7,54,0,
2016,gob,20,oaxaca,SANTO DOMINGO TEPUXTEPEC,10,2231,2073,0,81,54,,57,32,,5,4,138,17,
2016,gob,20,oaxaca,SANTO DOMINGO TEPUXTEPEC,10,2232,976,2,17,24,,16,20,,2,1,11,2,
2016,gob,20,oaxaca,SANTO DOMINGO TEPUXTEPEC,10,2233,367,2,25,3,,10,13,,0,3,16,1,
2016,gob,20,oaxaca,SANTO DOMINGO TLATAYAPAM,,2234,107,0,5,0,,0,1,,0,1,3,1,
2016,gob,20,oaxaca,SANTO DOMINGO TOMALTEPEC,9,2235,1111,2,110,9,,9,20,,2,2,53,20,
2016,gob,20,oaxaca,SANTO DOMINGO TOMALTEPEC,9,2236,1179,0,131,12,,3,28,,5,1,47,22,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2237,649,0,14,4,,1,20,,0,0,3,0,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2238,739,0,36,9,,0,75,,1,4,116,0,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2239,838,0,111,37,,3,307,,7,2,40,2,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2240,663,0,47,21,,0,88,,1,0,38,0,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2241,147,0,7,15,,0,168,,0,0,25,0,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2242,1890,0,39,51,,3,146,,1,7,238,2,
2016,gob,20,oaxaca,SANTO DOMINGO TONALA,6,2243,982,0,49,42,,5,85,,2,4,208,4,
2016,gob,20,oaxaca,SANTO DOMINGO TONALTEPEC,,2244,200,0,7,5,,0,4,,2,2,19,3,
2016,gob,20,oaxaca,SANTO DOMINGO XAGACIA,9,2245,697,0,181,17,,1,7,,6,4,15,22,
2016,gob,20,oaxaca,SANTO DOMINGO YANHUITLAN,,2246,1050,1,64,17,,10,43,,2,60,29,9,
2016,gob,20,oaxaca,SANTO DOMINGO YANHUITLAN,,2247,90,0,17,3,,1,5,,0,0,2,1,
2016,gob,20,oaxaca,SANTO DOMINGO YODOHINO,,2248,336,0,14,6,,0,95,,1,0,8,1,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2249,1043,0,136,36,,141,67,,4,26,32,6,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2250,1257,0,136,37,,330,141,,6,22,25,7,
2016,gob,20,oaxaca,,,2250,,0,74,21,,152,69,,3,10,9,0,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2251,1186,0,136,37,,260,89,,6,22,14,5,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2252,997,0,155,19,,191,67,,4,10,13,3,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2253,,0,105,10,,185,83,,4,21,24,3,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2254,563,0,73,8,,117,34,,2,15,3,4,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2255,784,0,64,13,,81,207,,1,3,26,1,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2256,111,0,27,3,,0,11,,0,2,0,19,
2016,gob,20,oaxaca,SANTO DOMINGO ZANATEPEC,11,2257,1019,2,95,30,,146,62,,0,40,2,8,
2016,gob,20,oaxaca,SANTO TOMÁS JALIEZA,16,2258,480,0,60,9,,1,27,,2,1,28,6,
2016,gob,20,oaxaca,SANTO TOMÁS JALIEZA,16,2259,398,0,24,6,,1,25,,2,1,40,1,
2016,gob,20,oaxaca,SANTO TOMÁS JALIEZA,16,2260,1548,0,39,57,,6,267,,6,82,105,10,
2016,gob,20,oaxaca,SANTO TOMAS MAZALTEPEC,,2261,1644,0,227,15,,3,42,,4,5,99,10,
2016,gob,20,oaxaca,SANTO TOMÁS OCOTEPEC,8,2262,1276,0,188,22,,8,88,,5,7,15,136,
2016,gob,20,oaxaca,SANTO TOMÁS OCOTEPEC,8,2263,1351,0,78,12,,1,104,,49,5,,69,
2016,gob,20,oaxaca,SANTO TOMAS TAMAZULAPAN,24,2264,1564,0,142,19,,5,42,,3,8,28,6,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2265,2001,0,498,32,,9,48,,11,13,32,5,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2266,1325,0,350,10,,4,52,,13,9,21,4,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2267,1006,0,342,16,,0,25,,4,8,18,1,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2268,1823,0,156,35,,10,72,,11,23,19,7,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2269,2098,0,258,51,,7,149,,20,23,49,8,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2270,1462,0,448,26,,9,40,,14,17,25,3,
2016,gob,20,oaxaca,SANTOS REYES NOPALA,23,2271,1668,0,427,30,,5,54,,24,40,36,6,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2272,1651,0,48,42,,33,50,,21,13,193,44,
2016,gob,20,oaxaca,SANTOS REYES TEPEJILLO,8,2273,842,0,97,22,,2,156,,3,4,35,2,
2016,gob,20,oaxaca,SANTOS REYES YUCUNA,6,2274,734,0,51,9,,1,31,,3,1,100,1,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2275,1293,0,35,17,,0,216,,1,4,24,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2276,1094,0,69,16,,3,306,,0,2,37,1,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2277,320,0,32,5,,1,161,,0,0,9,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2278,344,0,13,9,,0,27,,0,0,2,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2279,374,0,18,5,,0,64,,0,1,7,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2280,108,0,62,8,,1,72,,0,1,4,1,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2281,317,0,4,1,,0,36,,0,0,1,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2282,269,0,17,9,,0,29,,0,0,5,1,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2283,182,0,12,8,,0,53,,2,1,5,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2284,228,0,6,1,,0,24,,0,0,4,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2285,288,0,34,12,,0,45,,2,0,12,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2286,203,0,10,5,,0,37,,0,1,2,1,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2287,150,0,24,2,,0,39,,0,2,4,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2288,102,0,0,8,,0,40,,0,0,9,0,
2016,gob,20,oaxaca,SILACAYOAPAM,6,2289,236,0,2,9,,1,17,,0,0,1,0,
2016,gob,20,oaxaca,SITIO DE XITLAPEHUA ,24,2290,481,0,38,3,,3,18,,2,0,2,1,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2291,538,0,25,14,,39,22,,0,2,72,4,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2292,,1,126,87,,131,65,,58,12,348,6,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2293,1095,0,1,56,,16,109,,193,63,210,0,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2294,709,0,53,17,,6,21,,1,35,57,94,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2295,574,0,2,25,,6,9,,30,52,110,0,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2296,526,0,2,30,,2,27,,27,14,122,0,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2297,756,0,3,22,,6,13,,40,50,83,0,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2298,1100,0,21,46,,67,27,,38,59,73,2,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2299,757,0,17,29,,24,16,,4,29,147,3,
2016,gob,20,oaxaca,VILLA SOLA DE VEGA,21,2300,1044,0,30,30,,24,90,,17,23,117,5,
2016,gob,20,oaxaca,SOLEDAD ETLA,12,2301,1839,0,180,22,,9,136,,16,120,257,25,
2016,gob,20,oaxaca,SOLEDAD ETLA,12,2302,782,1,125,15,,0,57,,4,11,120,6,
2016,gob,20,oaxaca,SOLEDAD ETLA,12,2303,1401,1,148,21,,5,113,,5,89,229,15,
2016,gob,20,oaxaca,TANICHE,21,2304,643,0,10,23,,37,8,,24,1,65,0,
2016,gob,20,oaxaca,VILLA DE TAMAZULAPAM DEL PROGRESO,,2305,1401,0,366,25,,39,54,,6,3,213,22,
2016,gob,20,oaxaca,VILLA DE TAMAZULAPAM DEL PROGRESO,,2306,1204,1,229,25,,20,55,,1,3,195,17,
2016,gob,20,oaxaca,VILLA DE TAMAZULAPAM DEL PROGRESO,,2307,848,0,192,9,,9,56,,1,4,144,6,
2016,gob,20,oaxaca,VILLA DE TAMAZULAPAM DEL PROGRESO,,2308,904,0,221,21,,13,37,,2,2,135,8,
2016,gob,20,oaxaca,VILLA DE TAMAZULAPAM DEL PROGRESO,,2309,872,2,201,17,,25,51,,2,7,121,8,
2016,gob,20,oaxaca,VILLA DE TAMAZULAPAM DEL PROGRESO,,2310,153,0,24,3,,5,2,,1,0,30,10,
2016,gob,20,oaxaca,TAMAZULAPAM DEL ESPIRITU SANTO,10,2311,1627,0,133,36,,9,59,,4,27,214,4,
2016,gob,20,oaxaca,TAMAZULAPAM DEL ESPIRITU SANTO,10,2312,1055,1,133,21,,9,45,,4,17,87,3,
2016,gob,20,oaxaca,TAMAZULAPAM DEL ESPIRITU SANTO,10,2313,665,0,18,12,,5,30,,0,2,102,0,
2016,gob,20,oaxaca,TAMAZULAPAM DEL ESPIRITU SANTO,10,2314,992,0,52,14,,4,26,,0,17,95,5,
2016,gob,20,oaxaca,TAMAZULAPAM DEL ESPIRITU SANTO,10,2315,625,0,14,17,,1,16,,0,27,45,2,
2016,gob,20,oaxaca,TANETZE DE ZARAGOZA,9,2316,650,0,109,5,,4,32,,0,2,25,15,
2016,gob,20,oaxaca,TANETZE DE ZARAGOZA,9,2317,548,0,48,9,,2,82,,7,3,9,10,
2016,gob,20,oaxaca,TATALTEPEC DE VALDES,23,2318,1394,0,198,22,,15,61,,8,13,12,4,
2016,gob,20,oaxaca,TATALTEPEC DE VALDES,23,2319,739,0,145,16,,4,31,,9,5,11,4,
2016,gob,20,oaxaca,TATALTEPEC DE VALDES,23,2320,1557,0,214,38,,8,36,,8,102,24,42,
2016,gob,20,oaxaca,VILLA TEJUPAM DE LA UNION,,2321,665,0,146,14,,5,84,,1,28,21,1,
2016,gob,20,oaxaca,VILLA TEJUPAM DE LA UNION,,2322,739,0,157,18,,3,135,,4,50,19,1,
2016,gob,20,oaxaca,VILLA TEJUPAM DE LA UNION,,2323,370,0,59,7,,4,74,,1,19,15,0,
2016,gob,20,oaxaca,TEOCOCUILCO DE MARCOS PEREZ,9,2324,972,0,104,19,,6,13,,4,0,12,28,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2325,1219,0,243,26,,33,220,,7,7,27,32,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2326,1980,0,364,61,,127,309,,5,9,24,46,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2327,1412,0,376,40,,41,206,,3,8,19,16,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2328,,0,419,38,,83,298,,9,10,47,28,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2329,346,0,18,9,,36,33,,1,2,0,47,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2330,433,0,30,18,,50,103,,0,2,20,26,
2016,gob,20,oaxaca,TEOTITLAN DEL VALLE,9,2331,1224,0,92,21,,8,33,,3,4,167,23,
2016,gob,20,oaxaca,TEOTITLAN DEL VALLE,9,2332,1219,0,83,29,,14,33,,6,3,138,8,
2016,gob,20,oaxaca,TEOTITLAN DEL VALLE,9,2333,1446,0,97,23,,7,46,,4,9,183,11,
2016,gob,20,oaxaca,TEOTITLAN DEL VALLE,9,2334,693,0,97,5,,2,17,,2,0,108,1,
2016,gob,20,oaxaca,TEOTONGO,,2335,762,2,135,13,,5,86,,4,3,24,10,
2016,gob,20,oaxaca,TEPELMEME VILLA DE MORELOS,,2336,725,0,61,5,,1,15,,0,0,9,0,
2016,gob,20,oaxaca,TEPELMEME VILLA DE MORELOS,,2337,207,0,6,3,,2,7,,1,2,3,1,
2016,gob,20,oaxaca,TEPELMEME VILLA DE MORELOS,,2338,210,0,5,2,,0,0,,1,0,5,0,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2339,1397,0,74,14,,1,131,,2,0,59,4,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2340,461,0,16,12,,1,42,,0,5,41,1,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2341,955,0,42,14,,0,115,,0,1,88,1,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2342,396,0,8,5,,0,55,,0,1,4,2,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2343,487,0,87,33,,4,101,,2,2,66,0,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2344,651,0,40,3,,0,30,,2,1,59,2,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2345,766,0,32,14,,32,97,,4,3,178,3,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2346,1888,0,86,36,,0,153,,5,4,347,1,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2347,266,0,44,7,,1,94,,1,2,42,0,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2348,656,0,28,2,,1,15,,0,0,14,1,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2349,178,0,28,8,,1,37,,2,0,28,0,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2350,595,0,34,12,,2,29,,4,4,13,4,
2016,gob,20,oaxaca,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",8,2351,587,0,193,7,,11,49,,2,14,51,23,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2352,,1,764,79,,25,416,,33,27,210,38,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2353,3410,0,344,45,,13,258,,29,24,145,32,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2354,2763,1,223,45,,19,200,,14,27,131,23,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2355,1418,1,177,12,,14,123,,7,14,87,11,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2356,1086,0,72,26,,10,105,,4,12,47,10,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2357,1446,0,147,23,,10,119,,4,8,59,16,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2358,1761,0,170,31,,14,133,,7,15,61,16,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2359,541,0,48,9,,10,61,,4,3,21,4,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2360,928,0,25,21,,7,25,,0,6,21,11,
2016,gob,20,oaxaca,TLACOLULA DE MATAMOROS,17,2361,354,0,15,8,,10,48,,2,3,4,5,
2016,gob,20,oaxaca,TLACOTEPEC PLUMAS,,2362,318,0,19,5,,2,26,,1,0,3,1,
2016,gob,20,oaxaca,TLALIXTAC DE CABRERA,9,2363,1528,0,186,24,,10,35,,13,3,53,11,
2016,gob,20,oaxaca,TLALIXTAC DE CABRERA,9,2364,,,,,,,,,,,,,
2016,gob,20,oaxaca,TLALIXTAC DE CABRERA,9,2365,1505,2,118,23,,5,48,,8,3,53,16,
2016,gob,20,oaxaca,TLALIXTAC DE CABRERA,9,2366,1506,1,108,14,,3,47,,15,7,71,14,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2367,3485,0,763,63,,61,220,,14,40,274,107,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2368,,0,836,42,,37,183,,18,42,253,129,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2369,1423,0,244,15,,10,67,,5,13,68,27,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2370,969,0,250,11,,6,72,,5,12,87,48,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2371,1614,0,390,21,,19,150,,9,23,161,63,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2372,1316,0,374,8,,17,85,,5,13,88,50,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2373,3930,0,1042,68,,43,246,,15,34,266,132,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2374,2685,0,626,34,,24,172,,5,19,171,122,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2375,2678,0,420,31,,26,123,,10,26,219,174,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2376,1660,0,124,26,,68,,,69,24,36,86,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2377,450,0,122,15,,7,64,,1,6,51,34,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2378,148,0,44,5,,9,21,,1,7,15,26,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2379,600,0,50,17,,15,61,,0,5,33,46,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2380,1177,0,273,36,,15,77,,7,12,37,94,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2381,1178,0,1252,24,,14,73,,1,68,14,130,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2382,1450,0,333,44,,21,72,,1,10,60,129,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2383,1167,0,72,112,,4,78,,1,2,69,3,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2384,144,0,3,6,,27,34,,6,17,26,0,
2016,gob,20,oaxaca,HEROICA CIUDAD DE TLAXIACO,8,2385,270,0,83,3,,0,16,,2,0,13,3,
2016,gob,20,oaxaca,TOTONTEPEC VILLA DE MORELOS,10,2386,1019,1,47,26,,3,45,,5,3,35,5,
2016,gob,20,oaxaca,TOTONTEPEC VILLA DE MORELOS,10,2387,709,0,29,25,,1,36,,1,2,36,2,
2016,gob,20,oaxaca,TOTONTEPEC VILLA DE MORELOS,10,2388,837,0,97,26,,3,17,,3,3,106,2,
2016,gob,20,oaxaca,TOTONTEPEC VILLA DE MORELOS,10,2389,746,0,140,11,,6,12,,4,5,32,5,
2016,gob,20,oaxaca,TOTONTEPEC VILLA DE MORELOS,10,2390,302,0,31,3,,1,7,,1,2,33,2,
2016,gob,20,oaxaca,TRINIDAD ZAACHILA,16,2391,1288,0,294,42,,5,213,,8,48,37,9,
2016,gob,20,oaxaca,TRINIDAD ZAACHILA,16,2392,986,0,147,27,,4,274,,5,21,19,4,
2016,gob,20,oaxaca,LA TRINIDAD VISTA HERMOSA,,2393,213,0,24,6,,1,15,,0,0,4,4,
2016,gob,20,oaxaca,UNION HIDALGO,20,2394,1222,0,176,26,,2,148,,11,4,282,3,
2016,gob,20,oaxaca,UNION HIDALGO,20,2395,849,0,218,21,,3,89,,9,0,139,3,
2016,gob,20,oaxaca,UNION HIDALGO,20,2396,709,0,181,12,,6,71,,4,0,108,1,
2016,gob,20,oaxaca,UNION HIDALGO,20,2397,867,0,133,18,,2,94,,4,102,155,0,
2016,gob,20,oaxaca,UNION HIDALGO,20,2398,807,0,196,20,,8,99,,8,2,140,1,
2016,gob,20,oaxaca,UNION HIDALGO,20,2399,662,0,257,23,,4,72,,9,3,41,2,
2016,gob,20,oaxaca,UNION HIDALGO,20,2400,731,0,199,9,,6,82,,5,1,121,0,
2016,gob,20,oaxaca,UNION HIDALGO,20,2401,1274,0,259,31,,4,141,,12,1,293,1,
2016,gob,20,oaxaca,UNION HIDALGO,20,2402,1441,0,261,22,,3,190,,3,4,364,6,
2016,gob,20,oaxaca,UNION HIDALGO,20,2403,1072,0,252,19,,2,150,,12,1,193,0,
2016,gob,20,oaxaca,UNION HIDALGO,20,2404,865,0,171,17,,3,55,,22,6,199,0,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2405,730,0,176,10,,19,94,,38,74,30,16,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,2406,512,0,123,0,,10,25,,22,6,25,92,
2016,gob,20,oaxaca,CAPULALPAM DE MENDEZ,9,2407,1112,0,253,23,,2,37,,8,11,60,5,
2016,gob,20,oaxaca,VILLA DE ETLA,9,2408,,2,526,43,,11,256,,19,33,238,32,
